iter,minmax,downstairs
1,36.62254811533237,36.43555540679028
2,36.79779633052239,36.424096632777655
3,36.74562475769828,36.41310403797098
4,36.65551602770438,36.40249404019731
5,36.60727538695877,36.392185168416134
6,36.471948465825115,36.3820980655426
7,36.597576217500325,36.37215503466579
8,36.78517443177578,36.36228000426459
9,36.61171965941544,36.352397310328065
10,36.82236931858551,36.342431006660384
11,37.183296495647156,36.33230367763515
12,38.02135795145578,36.321935344542794
13,36.41631669262581,36.311241501947066
14,36.30686929781292,36.30013167589253
15,36.22847887065507,36.28850694081323
16,36.19439444966686,36.27625710891848
17,36.15871192452134,36.26325707438661
18,36.12047545811041,36.249362013894604
19,36.07833399691492,36.234400930352656
20,36.030247345173294,36.21816773143822
21,35.97285144019215,36.20040855272483
22,35.89990000769311,36.18080325661109
23,35.79758723720222,36.15893732988221
24,35.62978206619561,36.13425762260258
25,33.044635120580956,36.10599924541331
26,35.60893171493005,36.073057464586434
27,35.35107448635707,36.033747441800955
28,34.57623969818362,35.98530801399436
29,36.72642361307599,35.92274103284081
30,36.68549935454915,35.83555033838367
31,36.646591696197085,35.69534535692166
32,36.61307702146698,35.36320131453206
33,36.58716240101645,34.69083022302248
34,36.56920043716362,34.69083022302248
35,36.55798457563153,34.69083022302248
36,36.55162885957256,34.69083022302248
37,36.548343729335905,34.69083022302248
38,36.5467983023143,34.39489286006026
39,36.54614917290778,34.39489286006026
40,36.5459218188763,34.39489286006026
41,36.54587371214867,34.39489286006026
42,36.54589107231139,34.39489286006026
43,36.54592514253385,31.12703174499925
44,36.545957497944734,31.12703174499925
45,36.54598277406252,31.12703174499925
46,36.546000666594466,31.12703174499925
47,36.54601247756277,31.12703174499925
48,36.54601975196681,31.12703174499925
49,36.546023818015264,31.12703174499925
50,36.546025689424866,31.12703174499925
51,36.54602609531109,31.12703174499925
52,36.54602554265297,31.12703174499925
53,36.54602437668649,28.82499511064434
54,36.54602282929076,26.814457894973774
55,36.54602105468632,25.275908244089692
56,36.54601915464281,25.275908244089692
57,36.54601719582846,25.029019931539263
58,36.54601522156433,25.020097378051293
59,36.54601325970857,25.020097378051293
60,36.546011327910676,25.020097378051293
61,36.546009437098355,25.020097378051293
62,36.54600759378515,25.020097378051293
63,36.546005801594575,25.020097378051293
64,36.546004062265716,25.020097378051293
65,36.546002376316025,25.020097378051293
66,36.54600074347756,25.020097378051293
67,36.54599916298425,25.020097378051293
68,36.545997633760614,25.020097378051293
69,36.545996154545435,25.020097378051293
70,36.545994723973045,25.020097378051293
71,36.54599334062553,25.020097378051293
72,36.5459920030658,25.020097378051293
73,36.54599070986858,25.020097378051293
74,36.545989459622625,25.020097378051293
75,36.54598825094454,25.020097378051293
76,36.54598708248419,25.020097378051293
77,36.545985952927566,25.020097378051293
78,36.54598486099842,25.020097378051293
79,36.545983805458725,25.020097378051293
80,36.54598278510869,25.020097378051293
81,36.5459817987863,25.020097378051293
82,36.54598084536655,25.020097378051293
83,36.545979923760704,25.020097378051293
84,36.545979032915234,25.019731016608382
85,36.545978171810894,25.019731016608382
86,36.54597733946173,25.019731016608382
87,36.54597653491399,25.019731016608382
88,36.545975757245195,25.019731016608382
89,36.54597500556316,25.019731016608382
90,36.54597427900492,25.019731016608382
91,36.545973576735996,25.019731016608382
92,36.54597289794928,25.019731016608382
93,36.545972241864234,25.019731016608382
94,36.54597160772605,25.019731016608382
95,36.54597099480482,25.019731016608382
96,36.54597040239466,25.019731016608382
97,36.545969829813004,25.019731016608382
98,36.545969276399774,25.019731016608382
99,36.54596874151673,25.019731016608382
100,36.54596822454668,25.019731016608382
101,36.54596772489285,25.019731016608382
102,36.54596724197819,25.019731016608382
103,36.54596677524472,25.019731016608382
104,36.54596632415293,25.019731016608382
105,36.545965888181186,25.019731016608382
106,36.54596546682506,25.019731016608382
107,36.54596505959693,25.019731016608382
108,36.54596466602525,25.019731016608382
109,36.54596428565413,25.019731016608382
110,36.545963918042816,25.019731016608382
111,36.54596356276514,25.019731016608382
112,36.54596321940907,25.019731016608382
113,36.545962887576316,25.019731016608382
114,36.54596256688173,25.019731016608382
115,36.54596225695301,25.019731016608382
116,36.545961957430166,25.019731016608382
117,36.54596166796527,25.019731016608382
118,36.54596138822186,25.019731016608382
119,36.5459611178747,25.019731016608382
120,36.54596085660939,25.019731016608382
121,36.54596060412198,25.019731016608382
122,36.54596036011863,25.019731016608382
123,36.54596012431527,25.019731016608382
124,36.54595989643732,25.019731016608382
125,36.545959676219326,25.019731016608382
126,36.545959463404685,25.019731016608382
127,36.54595925774537,25.019731016608382
128,36.545959059001575,25.019731016608382
129,36.54595886694152,25.019731016608382
