iter,minmax,downstairs
1,36.762415438021385,36.53530329645499
2,36.84366506990586,36.53530329645499
3,36.51953219378459,36.50874373631171
4,36.4403111206009,36.488099535984226
5,36.27391933821446,36.47048338104819
6,36.22280759141409,36.45387244155781
7,36.15120599035595,36.436585618461365
8,36.029441689614416,36.41686580456621
9,35.6898567104145,36.39237773354592
10,36.70919025999807,36.35924828444124
11,36.396055181398914,36.309462556487354
12,36.55137607793101,36.22047517580451
13,36.647076684570756,35.95944517579235
14,36.71636202823643,35.95944517579235
15,36.766551599058936,35.95944517579235
16,36.80083212094805,35.95944517579235
17,36.821788931994305,35.95944517579235
18,36.83222257004053,35.95944517579235
19,36.83503269250028,33.240951891284574
20,36.83283454621118,33.240951891284574
21,36.82768116563499,33.240951891284574
22,36.82100211469641,33.240951891284574
23,36.81369654659967,33.240951891284574
24,36.806280519047974,33.240951891284574
25,36.79902326475587,33.240951891284574
26,36.79204839649338,33.240951891284574
27,36.78540002573471,27.021818932126536
28,36.77908221125577,27.021818932126536
29,36.77308084514924,27.021818932126536
30,36.7673750143932,27.021818932126536
31,36.76194243588,27.021818932126536
32,36.756761841282405,27.021818932126536
33,36.751813798927564,27.021818932126536
34,36.74708086740832,27.021818932126536
35,36.742547472997316,27.021818932126536
36,36.73819970043806,27.021818932126536
37,36.73402507650013,27.021818932126536
38,36.730012374712196,27.021818932126536
39,36.72615144804759,27.021818932126536
40,36.722433084496544,27.021818932126536
41,36.71884891862228,27.021818932126536
42,36.715391251545675,27.021818932126536
43,36.712053062290394,27.021818932126536
44,36.70882788897158,27.021818932126536
45,36.70570977140331,27.021818932126536
46,36.702693213461,27.021818932126536
47,36.69977309915491,27.021818932126536
48,36.69694468713301,27.021818932126536
49,36.694203568091474,27.021818932126536
50,36.691545632677055,27.021818932126536
51,36.68896704416345,27.021818932126536
52,36.686464214421015,27.021818932126536
53,36.6840337825158,27.021818932126536
54,36.681672594758474,27.021818932126536
55,36.67937769522876,27.021818932126536
56,36.67714629440066,27.021818932126536
57,36.67497576851406,27.021818932126536
58,36.67286365077903,27.021818932126536
59,36.67080757277838,27.021818932126536
60,36.66880537697273,27.021818932126536
61,36.66685496351319,27.021818932126536
62,36.66495433778437,27.021818932126536
63,36.663101637602026,27.021818932126536
64,36.66129508568974,27.021818932126536
65,36.659532995238536,27.021818932126536
66,36.65781376333376,27.021818932126536
67,36.65613586560956,27.021818932126536
68,36.65449785127882,27.021818932126536
69,36.652898338557854,27.021818932126536
70,36.65133601044323,27.021818932126536
71,36.6498096108091,27.021818932126536
72,36.64831794079527,27.021818932126536
73,36.646859855460335,27.021818932126536
74,36.6454342606765,27.021818932126536
75,36.64404011024492,27.021818932126536
76,36.64267640321322,27.021818932126536
77,36.64134218137782,27.021818932126536
78,36.640036526955925,27.021818932126536
79,36.63875856041349,27.021818932126536
80,36.63750743843681,27.021818932126536
81,36.63628235203583,27.021818932126536
82,36.63508252476956,27.021818932126536
83,36.633907211083894,27.021818932126536
84,36.63275569475353,27.021818932126536
85,36.631627287426895,27.021818932126536
86,36.63052132703903,27.021818932126536
87,36.62943717770976,27.021818932126536
88,36.62837422615153,27.021818932126536
89,36.6273318873916,27.021818932126536
90,36.62630956244554,27.021818932126536
91,36.62530675955654,27.021818932126536
92,36.624322910530935,27.021818932126536
93,36.62335752328972,27.021818932126536
94,36.62241009947687,27.021818932126536
95,36.621480169597795,27.021818932126536
96,36.620567274926,27.021818932126536
97,36.619670975376074,27.021818932126536
98,36.61879084444137,27.021818932126536
99,36.6179264708386,27.021818932126536
100,36.61707745681545,27.021818932126536
101,36.61624341812729,27.021818932126536
102,36.61542397987435,27.021818932126536
103,36.614618785015026,27.021818932126536
104,36.613827489323796,27.021818932126536
105,36.613049750256515,27.021818932126536
106,36.61228524655678,27.021818932126536
107,36.61153364446862,27.021818932126536
108,36.61079465800473,27.021818932126536
109,36.61006800192536,27.021818932126536
110,36.60935336167611,27.021818932126536
111,36.60865047798689,27.021818932126536
112,36.60795907115251,27.021818932126536
113,36.60727886413058,27.021818932126536
114,36.60660964701648,27.021818932126536
115,36.60595112546669,25.70785207564116
116,36.605303098177956,25.458898297882605
117,36.60466529838621,25.458898297882605
118,36.60403753199263,25.458898297882605
119,36.603419555155604,25.458898297882605
120,36.602811169077,25.458898297882605
121,36.602212170953955,25.458898297882605
122,36.60162234651277,25.458898297882605
123,36.60104151196152,25.44942949146685
124,36.60046946743247,25.44942949146685
125,36.5999060371673,25.44942949146685
126,36.59935103365261,25.44942949146685
127,36.5988042895551,25.44942949146685
128,36.59826563173304,25.44942949146685
129,36.59773488157601,25.44942949146685
130,36.597211899723426,25.44942949146685
131,36.596696525282326,25.44942949146685
132,36.596188595822056,25.44942949146685
133,36.595687970334154,25.44942949146685
134,36.59519450334137,25.44942949146685
135,36.594708050395624,25.44942949146685
136,36.594228477617875,25.44942949146685
137,36.593755647448454,25.44942949146685
138,36.59328943322316,25.44942949146685
139,36.592829703618996,25.44942949146685
140,36.5923763392496,25.44942949146685
141,36.59192921584998,25.44942949146685
142,36.59148820309266,25.44942949146685
143,36.591053223684234,25.44942949146685
144,36.5906241160646,25.44942949146685
145,36.5902008229815,25.44942949146685
146,36.58978317549869,25.44942949146685
147,36.589371146486776,25.44942949146685
148,36.58896453884933,25.44942949146685
149,36.58856336805094,25.44942949146685
150,36.58816739881098,25.44942949146685
151,36.58777670415272,25.44942949146685
152,36.58739098572466,25.44942949146685
153,36.58701040474968,25.44942949146685
154,36.58663456441189,25.44942949146685
155,36.58626376459061,25.44942949146685
156,36.58589742776232,25.44942949146685
157,36.585536107381394,25.44942949146685
158,36.58517889261108,25.44942949146685
159,36.58482680057271,25.44942949146685
160,36.58447830037457,25.44942949146685
161,36.584135248312556,25.44942949146685
162,36.58379497454213,25.44942949146685
163,36.58346094387271,25.44942949146685
164,36.58312822303981,25.44942949146685
165,36.58280348599819,25.44942949146685
166,36.58247723459204,25.44942949146685
167,36.582162706393916,25.44942949146685
168,36.581840907557456,25.44942949146685
169,36.58153892964406,25.44942949146685
170,36.58121742823844,25.44942949146685
171,36.58093362931543,25.44942949146685
172,36.58060319285178,25.44942949146685
173,36.580350961491504,25.44942949146685
174,36.57999005934874,25.44942949146685
175,36.5798015225288,25.44942949146685
176,36.57935762139079,25.44942949146685
177,36.579310570843845,25.44942949146685
178,36.5786489835745,25.44942949146685
179,36.57893000002977,25.44942949146685
180,36.57767889988386,25.44942949146685
181,36.578699712437306,25.44942949146685
182,36.57569281843362,25.44942949146685
183,36.578010763639824,25.44942949146685
184,36.56882946399835,25.44942949146685
185,36.57016804383742,25.44942949146685
186,36.53714667316218,25.44942949146685
187,36.528097724425464,25.44942949146685
188,36.45396822756856,25.44942949146685
189,36.560773682956544,25.44942949146685
190,36.53650879750704,25.44942949146685
191,36.586775050629726,25.44942949146685
192,36.577337883094856,25.44942949146685
193,36.587726490012436,25.44942949146685
194,36.58297130454449,25.44942949146685
195,36.586239412627926,25.44942949146685
196,36.583820912233456,25.44942949146685
197,36.58491388616379,25.44942949146685
198,36.583581848725515,25.44942949146685
199,36.58385704378916,25.44942949146685
200,36.58302264624936,25.44942949146685
201,36.58295922834296,25.44942949146685
202,36.5823596926982,25.44942949146685
203,36.58214890800698,25.44942949146685
204,36.58166655644518,25.44942949146685
205,36.58139064786074,25.44942949146685
206,36.58097128869872,25.44942949146685
207,36.58066758115486,25.44942949146685
208,36.58028528421196,25.44942949146685
209,36.57997145400254,25.44942949146685
210,36.57961325771757,25.44942949146685
211,36.57929796374939,25.44942949146685
212,36.57895707011187,25.44942949146685
213,36.57864465589343,25.44942949146685
214,36.578317306865294,25.44942949146685
215,36.57800997279764,25.44942949146685
216,36.577693964534,25.44942949146685
217,36.57739281101723,25.44942949146685
218,36.57708676535884,25.44942949146685
219,36.57679231057508,25.44942949146685
220,36.57649530459765,25.44942949146685
221,36.57620775094437,25.44942949146685
222,36.57591912255633,25.44942949146685
223,36.57563849789583,25.44942949146685
224,36.575357740528666,25.44942949146685
225,36.575083975268754,25.44942949146685
226,36.57481067901375,25.44942949146685
227,36.57454364932436,25.44942949146685
228,36.574277466977165,25.44942949146685
229,36.57401701963491,25.44942949146685
230,36.57375764649304,25.44942949146685
231,36.57350361320664,25.44942949146685
232,36.57325077443685,25.44942949146685
233,36.573002981824736,25.44942949146685
234,36.57275642454503,25.44942949146685
235,36.5725146985427,25.44942949146685
236,36.572274186276616,25.44942949146685
237,36.572038356213405,25.44942949146685
238,36.57180366487513,25.44942949146685
239,36.57157356611909,25.44942949146685
240,36.57134448077242,25.44942949146685
241,36.571119956918615,25.44942949146685
242,36.570896268820604,25.44942949146685
243,36.570677173853845,25.44942949146685
244,36.57045867737556,25.44942949146685
245,36.57024487820688,25.44942949146685
246,36.57003136721227,25.44942949146685
247,36.56982274704266,25.44942949146685
248,36.569614010204674,25.44942949146685
249,36.56941047332467,25.44942949146685
250,36.56920628764173,25.44942949146685
251,36.56900776656543,25.44942949146685
252,36.568807887887466,25.44942949146685
253,36.56861435442499,25.44942949146685
254,36.5684185035327,25.44942949146685
255,36.56822998504508,25.44942949146685
256,36.568037825827595,25.44942949146685
257,36.567854432285735,25.44942949146685
258,36.56766553777542,25.44942949146685
259,36.56748750383932,25.44942949146685
260,36.5673013018544,25.44942949146685
261,36.567129055234574,25.44942949146685
262,36.56694473999519,25.44942949146685
263,36.56677901359019,25.44942949146685
264,36.56659539958613,25.44942949146685
265,36.5664374180229,25.44942949146685
266,36.56625269431791,25.44942949146685
267,36.56610448856428,25.44942949146685
268,36.56591579850682,25.44942949146685
269,36.565780743483,25.44942949146685
270,36.565583452454945,25.44942949146685
271,36.56546719649269,25.44942949146685
272,36.5652535900254,25.44942949146685
273,36.565165676050015,25.44942949146685
274,36.564922589800375,25.44942949146685
275,36.56487929225682,25.44942949146685
276,36.564583668471585,25.44942949146685
277,36.56461291723118,25.44942949146685
278,36.56422314094657,25.44942949146685
279,36.56437278477618,25.44942949146685
280,36.56381085176726,25.44942949146685
281,36.56416120121368,25.44942949146685
282,36.563273192909826,25.44942949146685
283,36.563950286321855,25.44942949146685
284,36.562410342013614,25.44942949146685
285,36.56357384553492,25.44942949146685
286,36.56063006923942,25.44942949146685
287,36.56232989123436,25.44942949146685
288,36.55613414983925,25.44942949146685
289,36.55786677723244,25.44942949146685
290,36.54433616373494,25.44942949146685
291,36.54637094467873,25.44942949146685
292,36.52223290729441,25.44942949146685
293,36.539161023384196,25.44942949146685
294,36.51702535527565,25.44942949146685
295,36.553968371061835,25.44942949146685
296,36.543642889752775,25.44942949146685
297,36.56502174015912,25.44942949146685
298,36.559286100096564,25.44942949146685
299,36.567992683218655,25.44942949146685
300,36.564342163333414,25.44942949146685
301,36.56817632142809,25.44942949146685
302,36.56586984073334,25.44942949146685
303,36.56770411935112,25.44942949146685
304,36.56624234190572,25.44942949146685
305,36.56715075655683,25.44942949146685
306,36.56619590300498,25.44942949146685
307,36.56663688117901,25.44942949146685
308,36.56598184159226,25.44942949146685
309,36.566172576399126,25.44942949146685
310,36.565696156573246,25.44942949146685
311,36.56574733453696,25.44942949146685
312,36.565379471633165,25.44942949146685
313,36.565350531413365,25.44942949146685
314,36.56505048793322,25.44942949146685
315,36.56497464971941,25.44942949146685
316,36.564718385802635,25.44942949146685
317,36.56461482893547,25.44942949146685
318,36.564387879742874,25.44942949146685
319,36.564267987086446,25.44942949146685
320,36.56406145587805,25.44942949146685
321,36.563932147447666,25.44942949146685
322,36.5637404336021,25.44942949146685
323,36.56360600597524,25.44942949146685
324,36.56342549669368,25.44942949146685
325,36.56328866737117,25.44942949146685
326,36.56311697260528,25.44942949146685
327,36.56297948758451,25.44942949146685
328,36.5628149843114,25.44942949146685
329,36.56267797982764,25.44942949146685
330,36.562519535540766,25.44942949146685
331,36.562383758078106,25.44942949146685
332,36.56223055987796,25.44942949146685
333,36.56209650270431,25.44942949146685
334,36.5619479496831,25.44942949146685
335,36.5618159392426,25.44942949146685
336,36.56167157344531,25.44942949146685
337,36.561541825079985,25.44942949146685
338,36.561401286353245,25.44942949146685
339,36.56127394095399,25.44942949146685
340,36.561136936802114,25.44942949146685
341,36.561012085434875,25.44942949146685
342,36.56087837041561,25.44942949146685
343,36.56075607128771,25.44942949146685
344,36.560625432515,25.44942949146685
345,36.560505723046035,25.44942949146685
346,36.56037796959245,25.44942949146685
347,36.56026087539004,25.44942949146685
348,36.56013583012329,25.44942949146685
349,36.56002137208238,25.44942949146685
350,36.55989886491527,25.44942949146685
351,36.55978706531664,25.44942949146685
352,36.55966692710408,25.44942949146685
353,36.55955781540129,25.44942949146685
354,36.559439871843985,25.44942949146685
355,36.559333490753176,25.44942949146685
356,36.55921755569234,25.44942949146685
357,36.559113968216174,25.44942949146685
358,36.55899983564061,25.44942949146685
359,36.5588991337638,25.44942949146685
360,36.55878656768981,25.44942949146685
361,36.558688883694494,25.44942949146685
362,36.55857760479584,25.44942949146685
363,36.55848312649265,25.44942949146685
364,36.55837279390511,25.44942949146685
365,36.558281785616245,25.44942949146685
366,36.558171971635964,25.44942949146685
367,36.5580848035937,25.44942949146685
368,36.55797495790025,25.44942949146685
369,36.55789214797753,25.44942949146685
370,36.55778154632266,25.44942949146685
371,36.55770381991623,25.44942949146685
372,36.55759148957492,25.44942949146685
373,36.55751986634719,25.44942949146685
374,36.55740447643112,25.44942949146685
375,36.557340396991556,25.44942949146685
376,36.55722009495893,25.44942949146685
377,36.5571656071513,25.44942949146685
378,36.55703777171542,25.44942949146685
379,36.556995805950585,25.44942949146685
380,36.55685666781816,25.44942949146685
381,36.556831444947285,25.44942949146685
382,36.556675494185065,25.44942949146685
383,36.556673128306144,25.44942949146685
384,36.556492168268655,25.44942949146685
385,36.55652154822744,25.44942949146685
386,36.55630314551267,25.44942949146685
387,36.5563771918927,25.44942949146685
388,36.556102049644814,25.44942949146685
389,36.55623940773741,25.44942949146685
390,36.55587673590971,25.44942949146685
391,36.55610376097615,25.44942949146685
392,36.555602713307586,25.44942949146685
393,36.5559549208779,25.44942949146685
394,36.55522792928618,25.44942949146685
395,36.55574817760446,25.44942949146685
396,36.5546370960657,25.44942949146685
397,36.55536355924859,25.44942949146685
398,36.553570384896226,25.44942949146685
399,36.554503637174236,25.44942949146685
400,36.551462634609464,25.44942949146685
401,36.55253564429943,25.44942949146685
402,36.547281538064865,25.44942949146685
403,36.54862262085498,25.44942949146685
404,36.54016572198257,25.44942949146685
405,36.543560976503905,25.44942949146685
406,36.532873115176784,25.44942949146685
407,36.54253254657085,25.44942949146685
408,36.53362038969654,25.44942949146685
409,36.54794656608746,25.44942949146685
410,36.542559234205655,25.44942949146685
411,36.553806575204554,25.44942949146685
412,36.550407737465186,25.44942949146685
413,36.55691369507091,25.44942949146685
414,36.55449167265498,25.44942949146685
415,36.55804791570314,25.44942949146685
416,36.55628461438629,25.44942949146685
417,36.55828289499196,25.44942949146685
418,36.55701208655073,25.44942949146685
419,36.55817740646336,25.44942949146685
420,36.55726339445649,25.44942949146685
421,36.55796106313168,25.44942949146685
422,36.55729636863139,25.44942949146685
423,36.55771857781015,25.44942949146685
424,36.557224934608165,25.44942949146685
425,36.557478346505064,25.44942949146685
426,36.55710160495455,25.44942949146685
427,36.55724827992082,25.44942949146685
428,36.55695187203564,25.44942949146685
429,36.55702934757232,25.44942949146685
430,36.55678877242839,25.44942949146685
431,36.55682048306689,25.44942949146685
432,36.55661929937366,25.44942949146685
433,36.55662026483419,25.44942949146685
434,36.5564473613118,25.44942949146685
435,36.556427426458846,25.44942949146685
436,36.556275216345675,25.44942949146685
437,36.55624096189073,25.44942949146685
438,36.55610420119914,25.44942949146685
439,36.556060103685304,25.44942949146685
440,36.5559351187942,25.44942949146685
441,36.55588427215382,25.44942949146685
442,36.55576845273549,25.44942949146685
443,36.55571302673246,25.44942949146685
444,36.55560449036809,25.44942949146685
445,36.55554602737848,25.44942949146685
446,36.55544339564643,25.44942949146685
447,36.55538300607127,25.44942949146685
448,36.555285253449135,25.44942949146685
449,36.55522374648309,25.44942949146685
450,36.55513009739192,25.44942949146685
451,36.55506806963639,25.44942949146685
452,36.55497792718506,25.44942949146685
453,36.554915823894284,25.44942949146685
454,36.55482872019901,25.44942949146685
455,36.554766877942406,25.44942949146685
456,36.55468243892158,25.44942949146685
457,36.55462111586306,25.44942949146685
458,36.554539035946604,25.44942949146685
459,36.554478433662965,25.44942949146685
460,36.554398457319145,25.44942949146685
461,36.5543387368166,25.44942949146685
462,36.55426064478309,25.44942949146685
463,36.55420193852621,25.44942949146685
464,36.55412553727968,25.44942949146685
465,36.554067958495516,25.44942949146685
466,36.5539930719212,25.44942949146685
467,36.55393672207993,25.44942949146685
468,36.55386318458299,25.44942949146685
469,36.5538081597222,25.44942949146685
470,36.55373581020263,25.44942949146685
471,36.55368220661501,25.44942949146685
472,36.55361088283672,25.44942949146685
473,36.55355880255619,25.44942949146685
474,36.553488335495416,25.44942949146685
475,36.5534378919803,25.44942949146685
476,36.55336809975002,25.44942949146685
477,36.55331942416497,25.44942949146685
478,36.55325010508063,25.44942949146685
479,36.55320335362329,25.44942949146685
480,36.55313427790055,25.44942949146685
481,36.553089640703384,25.44942949146685
482,36.553020540151806,25.44942949146685
483,36.55297825242483,25.44942949146685
484,36.55290880730444,25.44942949146685
485,36.552869163582415,25.44942949146685
486,36.55279898550002,25.44942949146685
487,36.55276235813761,25.44942949146685
488,36.55269096743282,25.44942949146685
489,36.55265783087885,25.44942949146685
490,36.5525846263234,25.44942949146685
491,36.55255558923443,25.44942949146685
492,36.552479806940134,25.44942949146685
493,36.55245565490596,25.44942949146685
494,36.55237631194343,25.44942949146685
495,36.552358064530054,25.44942949146685
496,36.552273880633386,25.44942949146685
497,36.55226286762749,25.44942949146685
498,36.55217215504551,25.44942949146685
499,36.55217011816533,25.44942949146685
500,36.55207062443047,25.44942949146685
501,36.55207985213692,25.44942949146685
502,36.55196853185262,25.44942949146685
503,36.55199203562862,25.44942949146685
504,36.55186471274679,25.44942949146685
505,36.551906451758605,25.44942949146685
506,36.55175730837719,25.44942949146685
507,36.55182246223172,25.44942949146685
508,36.551643244399536,25.44942949146685
509,36.551738513029306,25.44942949146685
510,36.55151726066321,25.44942949146685
511,36.551651120392606,25.44942949146685
512,36.55137007135857,25.44942949146685
513,36.55155280876419,25.44942949146685
514,36.551184839674576,25.44942949146685
515,36.55142797494174,25.44942949146685
516,36.550930424139,25.44942949146685
517,36.55124482147576,25.44942949146685
518,36.550548755978696,25.44942949146685
519,36.550940592882924,25.44942949146685
520,36.549932997393846,25.44942949146685
521,36.55039855183105,25.44942949146685
522,36.54889745352553,25.44942949146685
523,36.54942794511628,25.44942949146685
524,36.547167050798464,25.44942949146685
525,36.547809185199846,25.44942949146685
526,36.5445022573498,25.44942949146685
527,36.54557014888167,25.44942949146685
528,36.54119350737498,25.44942949146685
529,36.54355792523851,25.44942949146685
530,36.53877720638183,25.44942949146685
531,36.54337168158657,25.44942949146685
532,36.53931880220041,25.44942949146685
533,36.54549185980999,25.44942949146685
534,36.54266630566075,25.44942949146685
535,36.548412364775075,25.44942949146685
536,36.546480686382786,25.44942949146685
537,36.55068314289769,25.44942949146685
538,36.549242118006795,25.44942949146685
539,36.552001638530115,25.44942949146685
540,36.550865618692086,25.44942949146685
541,36.552631473872296,25.44942949146685
542,36.55172928880512,25.44942949146685
543,36.55286999019861,25.44942949146685
544,36.552158717507176,25.44942949146685
545,36.55291001342307,25.44942949146685
546,36.552351768160584,25.44942949146685
547,36.552855910281785,25.44942949146685
548,36.55241678476446,25.44942949146685
549,36.55275985024395,25.44942949146685
550,36.55241155448854,25.44942949146685
551,36.552646854245026,25.44942949146685
552,36.552367078687716,25.44942949146685
553,36.552528572630486,25.44942949146685
554,36.55230032625233,25.44942949146685
555,36.55241024458212,25.44942949146685
556,36.552220832313864,25.44942949146685
557,36.55229408773549,25.44942949146685
558,36.552134108933856,25.44942949146685
559,36.55218092240941,25.44942949146685
560,36.552043432144046,25.44942949146685
561,36.552070942322985,25.44942949146685
562,36.551950800264756,25.44942949146685
563,36.55196407662587,25.44942949146685
564,36.551857460464035,25.44942949146685
565,36.55186015700603,25.44942949146685
566,36.551764206094845,25.44942949146685
567,36.551758992310134,25.44942949146685
568,36.5516715491803,25.44942949146685
569,36.551660399540395,25.44942949146685
570,36.55157982291162,25.44942949146685
571,36.55156421491017,25.44942949146685
572,36.551489244651044,25.44942949146685
573,36.55147029592802,25.44942949146685
574,36.55139995495014,25.44942949146685
575,36.551378519884636,25.44942949146685
576,36.551312042652896,25.44942949146685
577,36.551288781134424,25.44942949146685
578,36.551225561234645,25.44942949146685
579,36.551200988238,25.44942949146685
580,36.551140539652536,25.44942949146685
581,36.55111506138734,25.44942949146685
582,36.55105698966946,25.44942949146685
583,36.551030930241104,25.44942949146685
584,36.55097491086851,25.44942949146685
585,36.55094853217074,25.44942949146685
